0.641, -0.780, 2.649, 0.000, 0.996, 0.645
0.680, -0.744, 2.525, 0.000, 0.996, 0.520
0.729, -0.723, 2.455, 0.000, 0.996, 0.449
0.774, -0.701, 2.381, 0.000, 0.996, 0.379
0.805, -0.670, 2.276, 0.000, 0.996, 0.273
0.848, -0.653, 2.216, 0.000, 0.996, 0.215
0.885, -0.632, 2.145, 0.000, 0.996, 0.141
0.927, -0.617, 2.093, 0.000, 0.996, 0.090
0.955, -0.593, 2.015, 0.000, 0.996, 0.012
0.988, -0.575, 1.953, 0.047, 0.996, 0.000
1.026, -0.561, 1.906, 0.094, 0.996, 0.000
-1.460, -0.737, 2.630, 0.000, 0.996, 0.625
-1.347, -0.723, 2.581, 0.000, 0.996, 0.578
-1.268, -0.726, 2.590, 0.000, 0.996, 0.586
-1.220, -0.746, 2.662, 0.000, 0.996, 0.656
-1.147, -0.751, 2.682, 0.000, 0.996, 0.676
-1.077, -0.759, 2.709, 0.000, 0.996, 0.703
-0.996, -0.758, 2.706, 0.000, 0.996, 0.703
-0.934, -0.771, 2.752, 0.000, 0.996, 0.746
-0.865, -0.779, 2.781, 0.000, 0.996, 0.777
-0.787, -0.779, 2.782, 0.000, 0.996, 0.777
-0.720, -0.789, 2.816, 0.000, 0.996, 0.812
-0.642, -0.787, 2.811, 0.000, 0.996, 0.805
-0.579, -0.805, 2.872, 0.000, 0.996, 0.867
-0.502, -0.804, 2.869, 0.000, 0.996, 0.863
-0.436, -0.822, 2.935, 0.000, 0.996, 0.930
-0.358, -0.819, 2.924, 0.000, 0.996, 0.918
-0.288, -0.837, 2.988, 0.000, 0.996, 0.980
-0.215, -0.853, 3.046, 0.000, 0.949, 0.996
-0.137, -0.855, 3.052, 0.000, 0.941, 0.996
-0.059, -0.858, 3.063, 0.000, 0.930, 0.996
0.020, -0.880, 3.141, 0.000, 0.855, 0.996
0.101, -0.880, 3.140, 0.000, 0.855, 0.996
0.182, -0.882, 3.150, 0.000, 0.844, 0.996
0.269, -0.902, 3.218, 0.000, 0.777, 0.996
0.355, -0.909, 3.244, 0.000, 0.750, 0.996
0.438, -0.906, 3.234, 0.000, 0.762, 0.996
0.529, -0.916, 3.269, 0.000, 0.727, 0.996
0.537, -0.799, 2.853, 0.000, 0.996, 0.848
0.591, -0.771, 2.752, 0.000, 0.996, 0.746
0.638, -0.739, 2.639, 0.000, 0.996, 0.633
0.684, -0.712, 2.541, 0.000, 0.996, 0.535
0.723, -0.682, 2.435, 0.000, 0.996, 0.434
0.770, -0.664, 2.370, 0.000, 0.996, 0.367
0.814, -0.645, 2.303, 0.000, 0.996, 0.301
0.852, -0.624, 2.226, 0.000, 0.996, 0.223
0.880, -0.597, 2.132, 0.000, 0.996, 0.129
0.919, -0.581, 2.074, 0.000, 0.996, 0.070
0.950, -0.562, 2.005, 0.000, 0.996, 0.004
0.996, -0.551, 1.969, 0.031, 0.996, 0.000
1.023, -0.532, 1.900, 0.098, 0.996, 0.000
-3.053, -1.462, 5.500, 0.000, 0.000, 0.996
-1.454, -0.740, 2.785, 0.000, 0.996, 0.781
-1.302, -0.707, 2.659, 0.000, 0.996, 0.656
-1.227, -0.711, 2.676, 0.000, 0.996, 0.672
-1.147, -0.713, 2.682, 0.000, 0.996, 0.676
-1.076, -0.719, 2.706, 0.000, 0.996, 0.699
-1.008, -0.728, 2.738, 0.000, 0.996, 0.734
-0.928, -0.727, 2.734, 0.000, 0.996, 0.730
-0.867, -0.741, 2.789, 0.000, 0.996, 0.785
-0.795, -0.746, 2.808, 0.000, 0.996, 0.805
-0.729, -0.759, 2.855, 0.000, 0.996, 0.848
-0.656, -0.763, 2.872, 0.000, 0.996, 0.867
-0.584, -0.770, 2.899, 0.000, 0.996, 0.895
-0.511, -0.776, 2.921, 0.000, 0.996, 0.914
-0.431, -0.770, 2.897, 0.000, 0.996, 0.891
-0.362, -0.785, 2.953, 0.000, 0.996, 0.949
-0.290, -0.797, 3.000, 0.000, 0.996, 0.992
-0.214, -0.804, 3.024, 0.000, 0.969, 0.996
-0.137, -0.810, 3.048, 0.000, 0.945, 0.996
-0.060, -0.823, 3.097, 0.000, 0.898, 0.996
0.020, -0.832, 3.129, 0.000, 0.867, 0.996
0.102, -0.842, 3.166, 0.000, 0.828, 0.996
0.185, -0.850, 3.199, 0.000, 0.797, 0.996
0.269, -0.855, 3.217, 0.000, 0.777, 0.996
0.355, -0.862, 3.243, 0.000, 0.750, 0.996
0.445, -0.872, 3.281, 0.000, 0.715, 0.996
0.539, -0.886, 3.335, 0.000, 0.660, 0.996
0.532, -0.751, 2.827, 0.000, 0.996, 0.820
0.588, -0.727, 2.735, 0.000, 0.996, 0.730
0.632, -0.694, 2.611, 0.000, 0.996, 0.605
0.681, -0.672, 2.530, 0.000, 0.996, 0.527
0.727, -0.651, 2.450, 0.000, 0.996, 0.445
0.769, -0.629, 2.366, 0.000, 0.996, 0.363
0.811, -0.610, 2.294, 0.000, 0.996, 0.293
0.840, -0.583, 2.195, 0.000, 0.996, 0.191
0.886, -0.571, 2.147, 0.000, 0.996, 0.145
0.916, -0.550, 2.068, 0.000, 0.996, 0.066
0.952, -0.534, 2.009, 0.000, 0.996, 0.008
0.989, -0.520, 1.955, 0.043, 0.996, 0.000
1.023, -0.505, 1.900, 0.098, 0.996, 0.000
-2.626, -1.190, 4.731, 0.000, 0.000, 0.996
-1.449, -0.699, 2.777, 0.000, 0.996, 0.773
-1.311, -0.673, 2.676, 0.000, 0.996, 0.672
-1.232, -0.676, 2.688, 0.000, 0.996, 0.684
-1.153, -0.678, 2.696, 0.000, 0.996, 0.691
-1.090, -0.689, 2.740, 0.000, 0.996, 0.734
-1.018, -0.696, 2.765, 0.000, 0.996, 0.762
-0.940, -0.697, 2.772, 0.000, 0.996, 0.766
-0.877, -0.709, 2.819, 0.000, 0.996, 0.812
-0.797, -0.708, 2.815, 0.000, 0.996, 0.809
-0.730, -0.719, 2.857, 0.000, 0.996, 0.852
-0.661, -0.729, 2.896, 0.000, 0.996, 0.891
-0.585, -0.730, 2.903, 0.000, 0.996, 0.898
-0.508, -0.731, 2.906, 0.000, 0.996, 0.902
-0.433, -0.732, 2.911, 0.000, 0.996, 0.906
-0.362, -0.743, 2.953, 0.000, 0.996, 0.949
-0.290, -0.756, 3.006, 0.000, 0.988, 0.996
-0.215, -0.766, 3.044, 0.000, 0.949, 0.996
-0.139, -0.779, 3.095, 0.000, 0.898, 0.996
-0.060, -0.789, 3.137, 0.000, 0.859, 0.996
0.020, -0.799, 3.177, 0.000, 0.816, 0.996
0.103, -0.805, 3.200, 0.000, 0.793, 0.996
0.186, -0.808, 3.211, 0.000, 0.785, 0.996
0.272, -0.818, 3.253, 0.000, 0.742, 0.996
0.360, -0.827, 3.287, 0.000, 0.707, 0.996
0.441, -0.820, 3.258, 0.000, 0.738, 0.996
0.541, -0.841, 3.344, 0.000, 0.652, 0.996
0.537, -0.717, 2.851, 0.000, 0.996, 0.848
0.585, -0.685, 2.723, 0.000, 0.996, 0.719
0.637, -0.663, 2.636, 0.000, 0.996, 0.633
0.683, -0.638, 2.538, 0.000, 0.996, 0.535
0.723, -0.613, 2.435, 0.000, 0.996, 0.430
0.769, -0.595, 2.367, 0.000, 0.996, 0.363
0.804, -0.572, 2.274, 0.000, 0.996, 0.270
